station,state,latitude,longitude,elevation,date,TMIN,TMAX,TAVG,AWND,WDF5,WSF5,SNOW,SNWD,PRCP,year_month
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170330,29.12,46.04,36.68,6.934514,330.0,23.040482,0.0,0.0,0.0,2017033
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170520,46.94,69.08,58.28,5.816044,330.0,18.119214,0.0,,0.0,2017052
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170909,50.0,66.92,57.56,9.842536,330.0,19.908766,0.0,,0.0,2017090
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170911,50.0,73.94,60.98,8.94776,330.0,21.922012,0.0,,0.0,2017091
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170108,13.1,22.1,17.96,13.42164,320.0,27.066974,0.1968505,,0.01181103,2017010
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170115,27.14,37.04,31.46,9.171454,320.0,23.040482,0.0,,0.0,2017011
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170213,24.26,33.98,30.38,19.908766,320.0,46.080964,2.2047256,,0.09055123,2017021
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170305,9.14,32.0,17.96,17.671826,320.0,38.922756,0.0,,0.0,2017030
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170831,60.08,78.98,68.0,12.079476,320.0,27.96175,0.0,,0.0,2017083
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170911,55.04,80.06,66.56,9.842536,320.0,19.908766,0.0,,0.0,2017091
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170115,20.12,33.98,25.88,8.052984,320.0,23.935258,0.0,,0.0,2017011
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170220,29.12,42.08,38.66,10.289924,320.0,27.96175,0.0,,0.0,2017022
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170329,31.1,44.96,37.94,11.408394,320.0,33.106712,0.0,0.0,0.0,2017032
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170417,46.94,68.0,61.88,13.645334,320.0,35.119958,0.0,,0.0,2017041
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170527,50.0,66.92,57.2,6.934514,320.0,19.01399,0.0,,0.0,2017052
WORCESTER RGNL AP,MA,42.2706,-71.8731,304.8,20170609,51.08,73.04,61.52,8.94776,320.0,31.988242,0.0,0.0,0.03149608,2017060
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170208,25.16,51.98,36.68,9.171454,310.0,23.040482,0.0,,0.01968505,2017020
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170215,27.14,39.92,32.36,6.934514,310.0,25.053728,0.1181103,,0.22047256,2017021
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170503,48.92,64.04,56.48,14.763804,310.0,36.014734,0.0,,0.0,2017050
BOSTON LOGAN INTL AP,MA,42.3606,-71.0106,3.7,20170603,51.98,69.08,61.34,10.513618,310.0,25.948504,0.0,,0.0,2017060
