year_month,TAVG
2017-01,29.143225806451614
2017-02,30.514999999999997
2017-03,29.381290322580647
2017-04,49.562000000000005
2017-05,55.13290322580645
2017-06,66.72200000000001
2017-07,70.18903225806451
2017-08,67.54709677419355
2017-09,63.830000000000005
