year_month,TAVG
2017-01,26.237906976744185
2017-02,31.976976744186047
2017-03,37.18178544636159
2017-04,38.273976744186044
2017-05,48.15219804951238
2017-06,54.80069848661234
2017-07,63.73070517629407
2017-08,64.51529455909944
2017-09,57.98712035995501
