year_month,TAVG
2017-01,22.29198616315941
2017-02,29.149052631578947
2017-03,36.19303571428571
2017-04,35.94986896962478
2017-05,45.237417867435155
2017-06,57.39157487347425
2017-07,62.012031114952464
2017-08,58.81173071366657
2017-09,53.98842911877395
