year_month,TAVG
2017-01,35.14129032258065
2017-02,35.92142857142857
2017-03,35.20516129032258
2017-04,52.046
2017-05,57.76903225806452
2017-06,68.402
2017-07,72.37225806451613
2017-08,71.42
2017-09,67.46
