year_month,TAVG
2017-01,27.045573770491803
2017-02,26.387272727272727
2017-03,26.61770491803279
2017-04,43.091
2017-05,51.924838709677424
2017-06,61.361
2017-07,66.15064516129033
2017-08,66.086
2017-09,62.85285714285715
