year_month,TAVG
2017-01,25.37309677419355
2017-02,29.186489795918366
2017-03,34.47097695852535
2017-04,37.50302857142857
2017-05,47.44217511520738
2017-06,53.19208015267176
2017-07,60.64340248962656
2017-08,63.58270046082949
2017-09,56.50550103662751
