year_month,TAVG
2017-01,46.189308755760365
2017-02,49.71071428571428
2017-03,52.30350230414747
2017-04,64.13171428571428
2017-05,67.7478341013825
2017-06,73.72999999999999
2017-07,78.54700460829494
2017-08,75.36258064516129
2017-09,67.28714285714285
