year_month,TAVG
2017-01,32.84967741935484
2017-02,35.527142857142856
2017-03,33.77483870967742
2017-04,52.50725
2017-05,57.73040983606557
2017-06,67.91675000000001
2017-07,72.09209677419355
2017-08,69.65612903225806
2017-09,64.15385542168674
