year_month,TAVG
2017-01,32.699677419354835
2017-02,34.050714285714285
2017-03,32.020322580645164
2017-04,50.17100000000001
2017-05,54.79032258064516
2017-06,67.229
2017-07,70.40677419354839
2017-08,69.68387096774192
2017-09,65.13
