year_month,TAVG
2017-01,25.463260869565215
2017-02,27.388571428571428
2017-03,35.017704918032784
2017-04,44.90170454545454
2017-05,54.728648648648644
2017-06,59.870837988826814
2017-07,65.84880434782609
2017-08,66.67352272727273
2017-09,59.957
