year_month,TAVG
2017-01,39.885161290322586
2017-02,44.64821428571429
2017-03,44.28064516129032
2017-04,60.599000000000004
2017-05,62.90774193548388
2017-06,74.096
2017-07,78.57935483870968
2017-08,73.71064516129032
2017-09,68.23
