year_month,TAVG
2017-01,27.812096774193545
2017-02,32.399375
2017-03,32.72
2017-04,49.589000000000006
2017-05,55.50451612903226
2017-06,67.42025
2017-07,70.69419354838709
2017-08,67.30540322580646
2017-09,61.102896551724136
