year_month,TAVG
2017-01,19.661449403446753
2017-02,27.582643171806165
2017-03,34.561281484754744
2017-04,35.80261306532663
2017-05,46.1362439239947
2017-06,54.2206301369863
2017-07,65.17734865223154
2017-08,62.28247011952192
2017-09,54.839816393442625
