year_month,TAVG
2017-01,29.822580645161292
2017-02,29.865714285714287
2017-03,27.616129032258065
2017-04,49.556000000000004
2017-05,57.05483870967742
2017-06,67.094
2017-07,70.44451612903227
2017-08,69.15548387096774
2017-09,63.41473684210527
