year_month,TAVG
2017-01,28.057419354838707
2017-02,26.513214285714287
2017-03,27.69161290322581
2017-04,45.806000000000004
2017-05,52.88870967741936
2017-06,64.05199999999999
2017-07,68.45870967741935
2017-08,67.66612903225807
2017-09,62.24
