year_month,TAVG
2017-01,16.793488953730723
2017-02,24.526373626373626
2017-03,32.983970223325066
2017-04,33.51541684480547
2017-05,42.29142738932561
2017-06,51.46069230769231
2017-07,60.3032506203474
2017-08,55.40736972704714
2017-09,50.5530627306273
