year_month,TAVG
2017-01,17.03290513833992
2017-02,24.660670553935862
2017-03,33.597840684660966
2017-04,35.612857142857145
2017-05,45.481751152073734
2017-06,52.553489795918374
2017-07,63.73462804476629
2017-08,59.38559578670178
2017-09,51.871892963330026
