year_month,TAVG
2017-01,12.965290322580644
2017-02,22.231142857142856
2017-03,29.93174193548387
2017-04,44.2964
2017-05,57.00258064516129
2017-06,67.16
2017-07,74.53225806451613
2017-08,66.78529032258064
2017-09,62.006
