year_month,TAVG
2017-01,52.44064516129032
2017-02,56.777857142857144
2017-03,56.67354838709678
2017-04,67.736
2017-05,71.07741935483871
2017-06,76.76
2017-07,80.55064516129033
2017-08,79.38258064516128
2017-09,73.22
