year_month,TAVG
2017-01,64.95596774193548
2017-02,67.23392857142856
2017-03,67.74887096774194
2017-04,73.74799999999999
2017-05,77.79354838709678
2017-06,79.8
2017-07,82.53064516129032
2017-08,82.60951612903226
2017-09,80.79899082568808
