year_month,TAVG
2017-01,23.115081967213115
2017-02,21.173333333333332
2017-03,24.268709677419356
2017-04,41.08847457627118
2017-05,50.618
2017-06,58.963389830508476
2017-07,64.24903225806452
2017-08,63.57967213114755
2017-09,60.65073170731707
