year_month,TAVG
2017-01,33.919447004608294
2017-02,39.90806122448979
2017-03,39.517695852534565
2017-04,56.55114285714286
2017-05,60.03852534562212
2017-06,70.59714285714286
2017-07,73.42903225806452
2017-08,70.21557603686637
2017-09,63.48171875
