year_month,TAVG
2017-01,53.83341935483871
2017-02,57.09842857142857
2017-03,59.686322580645154
2017-04,68.9048
2017-05,71.44787096774193
2017-06,76.7564
2017-07,81.05290322580646
2017-08,79.35393548387097
2017-09,72.404
