year_month,TAVG
2017-01,34.89161290322581
2017-02,36.480714285714285
2017-03,35.512903225806454
2017-04,53.006
2017-05,58.76483870967742
2017-06,69.623
2017-07,73.61193548387097
2017-08,71.86129032258064
2017-09,66.77
