year_month,TAVG
2017-01,25.059838709677418
2017-02,33.13946428571428
2017-03,34.3908064516129
2017-04,50.555
2017-05,56.25064516129032
2017-06,69.94699999999999
2017-07,72.52467741935483
2017-08,68.2191935483871
2017-09,63.68729729729729
