year_month,TAVG
2017-01,34.965437788018434
2017-02,39.74321428571428
2017-03,38.35709677419355
2017-04,56.69257142857143
2017-05,60.12562211981567
2017-06,70.82600000000001
2017-07,74.81345622119815
2017-08,71.05170506912442
2017-09,64.70558139534884
