year_month,TAVG
2017-01,7.281935483870968
2017-02,12.694999999999999
2017-03,18.92967741935484
2017-04,39.668
2017-05,51.968387096774194
2017-06,60.518
2017-07,66.10709677419355
2017-08,62.774193548387096
2017-09,57.36285714285715
