year_month,TAVG
2017-01,80.58258064516129
2017-02,80.50357142857142
2017-03,81.23290322580644
2017-04,82.304
2017-05,83.80516129032259
2017-06,83.53999999999999
2017-07,83.10258064516128
2017-08,82.20258064516129
2017-09,82.18
